run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0100	qwen3.5:35b	prescription_of_result+examples	medium_05	medium	natural_wording	0.00	0.93	0.00	29149	true	0.75	1.00	1.00	1.00	1.00	false	false	70.00	70.00	true	true	true	true	false	true	true	0	1	1	0	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueChangeForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.the_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='1'"]\n}	8907	8907	2227	2227	2194	90	2284	29142	118	19411	9564	113.03	9.41	true			2026-09-18 02:42:44
run_0101	qwen3.5:35b	prescription_of_result+examples	complex_01	complex	structured_wording	0.00	0.96	0.00	31464	true	0.88	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateForUSAMilkCustomersIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.the_month", "customer_dim.state_province"],\n  "sigma": ["customer_dim.country='USA'", "product_dim.product_subcategory='Milk'", "date_dim.the_year='1997'"]\n}	8964	8964	2241	2241	2203	109	2312	31457	129	19608	11666	112.35	9.34	true			2026-09-18 02:43:13
run_0102	qwen3.5:35b	prescription_of_result+examples	complex_02	complex	structured_wording	0.00	0.85	0.00	32055	true	1.00	0.50	1.00	1.00	1.00	false	false	80.00	80.00	true	true	true	true	true	false	false	0	0	0	2	2	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductSubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.year_quarter"],\n  "sigma": ["product_dim.product_subcategory='Breakfast Foods'", "date_dim.the_year='1997'", "customer_dim.country='USA'"]\n}	8943	8943	2236	2236	2200	114	2314	32048	161	19614	12219	112.16	9.33	true			2026-09-18 02:43:45
run_0103	qwen3.5:35b	prescription_of_result+examples	complex_03	complex	structured_wording	0.00	0.94	0.00	31469	true	0.88	0.93	1.00	1.00	1.00	false	false	75.00	85.00	true	true	true	true	false	false	true	0	1	1	0	0	1	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForCaliforniaDailyPaperQ31997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.the_month", "customer_dim.city"],\n  "sigma": ["date_dim.year_quarter='1997-Q3'", "customer_dim.state_province='California'", "promotion_dim.media_type='Daily Paper'"]\n}	8966	8966	2242	2242	2204	111	2315	31461	121	19479	11802	113.15	9.40	true			2026-09-18 02:44:17
run_0104	qwen3.5:35b	prescription_of_result+examples	complex_04	complex	natural_wording	0.00	0.93	0.00	31827	true	1.00	0.76	1.00	1.00	1.00	false	false	85.00	92.50	true	true	true	true	true	false	false	0	0	0	1	1	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueVariationByQuarterAndBrandForWashingtonUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_quarter", "product_dim.brand_name"],\n  "sigma": ["customer_dim.state_province='Washington'", "customer_dim.country='USA'", "product_dim.product_category='Food'", "date_dim.the_year='1997'"]\n}	8950	8950	2238	2238	2200	113	2313	31820	156	19541	12071	112.58	9.36	true			2026-09-18 02:44:48
run_0105	qwen3.5:35b	prescription_of_result+examples	complex_05	complex	natural_wording	0.00		0.00	33249	false						false	false	80.00	80.00	false	true	true	true	true	false	false	0	0	0	2	2	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AvgSalesRevenueByCategoryAndStoreTypeForDailyPaperInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "customer_dim.state_province='California'",\n    "date_dim.year_quarter='1997-Q3'"\n  ]	8970	8970	2243	2243	2203	128	2331	33242	130	19534	13520	112.77	9.47	true			2026-09-18 02:45:20
run_0106	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	simple_01	simple	structured_wording	1.00	1.00	1.00	43945	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	12929	12929	3233	3233	3033	79	3112	43937	122	35273	8504	85.99	9.29	true			2026-09-18 02:45:53
run_0107	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	simple_02	simple	structured_wording	1.00	1.00	1.00	12916	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	12905	12905	3227	3227	3025	63	3088	12908	148	5961	6761	507.39	9.32	true			2026-09-18 02:46:37
run_0108	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	simple_03	simple	structured_wording	1.00	1.00	1.00	12265	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesAcrossCube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	12914	12914	3229	3229	3026	57	3083	12256	141	5988	6093	505.29	9.35	true			2026-09-18 02:46:50
run_0109	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	simple_04	simple	natural_wording	1.00	1.00	1.00	12786	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	12916	12916	3229	3229	3025	62	3087	12776	152	5960	6628	507.50	9.35	true			2026-09-18 02:47:02
run_0110	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	simple_05	simple	natural_wording	0.00	0.97	1.00	15760	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueFromCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state='California'",\n    "date_dim.the_year='1998'"\n  ]\n}	12926	12926	3232	3232	3031	88	3119	15751	133	6051	9518	500.84	9.24	true			2026-09-18 02:47:15
run_0111	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	medium_01	medium	structured_wording	0.00	0.85	0.00	18376	true	1.00	0.50	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	true	false	false	0	0	0	1	1	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSAIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "store_dim.store_state",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "customer_dim.country='USA'",\n    "date_dim.the_year='1998'"\n  ]\n}	12951	12951	3238	3238	3038	112	3150	18367	157	6041	12115	502.83	9.24	true			2026-09-18 02:47:31
run_0112	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	medium_02	medium	structured_wording	0.00	0.85	0.00	15761	true	1.00	0.50	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	true	false	false	0	0	0	1	1	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSAIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["customer_dim.country='USA'", "date_dim.the_year='1997'"]\n}	12943	12943	3236	3236	3036	88	3124	15752	142	6043	9519	502.34	9.24	true			2026-09-18 02:47:49
run_0113	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	medium_03	medium	structured_wording	1.00	1.00	1.00	17318	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaAndProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	12948	12948	3237	3237	3035	102	3137	17309	135	6078	11045	499.33	9.23	true			2026-09-18 02:48:05
run_0114	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	medium_04	medium	natural_wording	0.00	0.97	1.00	15054	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	12937	12937	3235	3235	3032	82	3114	15045	129	6058	8813	500.45	9.30	true			2026-09-18 02:48:22
run_0115	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	medium_05	medium	natural_wording	0.00	0.96	1.00	16054	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["product_dim.low_fat='Y'", "date_dim.the_year='1997'"]\n}	12948	12948	3237	3237	3037	90	3127	16024	121	6111	9745	496.96	9.24	true			2026-09-18 02:48:37
run_0116	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	complex_01	complex	structured_wording	1.00	1.00	1.00	18408	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateForUSAMilkCustomersIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.state_province"],\n  "sigma": ["customer_dim.country='USA'", "product_dim.product_subcategory='Milk'", "date_dim.the_year='1997'"]\n}	13005	13005	3252	3252	3046	110	3156	18399	155	6212	11976	490.28	9.18	true			2026-09-18 02:48:53
run_0117	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	complex_02	complex	structured_wording	0.00		0.00	20289	false						false	false	80.00	80.00	false	true	true	true	true	false	false	0	0	0	2	2	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesBySubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "product_dim.product_subcategory='Breakfast Foods'",\n    "date_dim.the_year='1997'",\n    "customer_dim.country='USA'"\n  ]	12984	12984	3246	3246	3043	128	3171	20279	118	6137	13963	495.81	9.17	true			2026-09-18 02:49:12
run_0118	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	complex_03	complex	structured_wording	0.00		0.00	20260	false						false	false	80.00	100.00	false	true	true	true	true	false	true	0	0	0	0	0	2	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForQ31997CaliforniaDailyPaper",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.year_quarter='Q3 1997'",\n    "customer_dim.state_province='California'",\n    "promotion_dim.media_type='Daily Paper'"\n  ]	13007	13007	3252	3252	3047	128	3175	20250	115	6123	13946	497.55	9.18	true			2026-09-18 02:49:32
run_0119	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	complex_04	complex	natural_wording	0.00	0.93	0.00	18600	true	1.00	0.76	1.00	1.00	1.00	false	false	85.00	92.50	true	true	true	true	true	false	false	0	0	0	1	1	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueVariationByQuarterAndBrandForWashingtonUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_quarter", "product_dim.brand_name"],\n  "sigma": ["customer_dim.state_province='Washington'", "customer_dim.country='USA'", "date_dim.the_year='1997'", "product_dim.product_category='Food'"]\n}	12991	12991	3248	3248	3043	113	3156	18591	140	6156	12240	494.28	9.23	true			2026-09-18 02:49:52
run_0120	qwen3.5:35b	instructions_for_query_generation+prescription_of_result+examples	complex_05	complex	natural_wording	0.00		0.00	20427	false						false	false	80.00	80.00	false	true	true	true	true	false	false	0	0	0	2	2	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AvgSalesRevenueByCategoryAndStoreTypeForDailyPaperInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "customer_dim.state_province='California'",\n    "date_dim.year_quarter='1997-Q3'"\n  ]	13011	13011	3253	3253	3046	128	3174	20418	146	6227	13984	489.12	9.15	true			2026-09-18 02:50:11
