run_id	llm	prompt_combination	test_id	pair_id	wording_type	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	adjusted_duration_ms	adjusted_duration_s	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0367	qwen3.5:35b	examples	pair_08_natural	pair_08	natural	medium	natural_wording	1.00	1.00	1.00	8450	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	In 1997, how much sales revenue came from each product category under each type of promotional media?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductCategoryAndPromotionMediaFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "promotion_dim.media_type"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	6891	6891	1723	1723	1710	88	1798	8441	1	8440	8.440	3746	4683	456.40	18.79	true			2026-09-23 02:12:58
run_0368	qwen3.5:35b	examples	pair_08_structured	pair_08	structured	medium	structured_wording	1.00	1.00	1.00	8505	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaAndProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	6878	6878	1720	1720	1707	89	1796	8495	1	8494	8.494	3743	4738	455.95	18.78	true			2026-09-23 02:13:07
run_0369	qwen3.5:35b	examples	pair_09_structured	pair_09	structured	medium	structured_wording	0.00	0.97	1.00	8216	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total unit sales by customer gender for Golden-card customers in the USA?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByCustomerGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	6876	6876	1719	1719	1704	84	1788	8207	1	8206	8.206	3699	4497	460.64	18.68	true			2026-09-23 02:13:15
run_0370	qwen3.5:35b	examples	pair_09_natural	pair_09	natural	medium	natural_wording	0.00	0.97	1.00	8275	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	6867	6867	1717	1717	1704	82	1786	8266	1	8265	8.265	3896	4357	437.28	18.82	true			2026-09-23 02:13:23
run_0371	qwen3.5:35b	examples	pair_05_structured	pair_05	structured	simple	structured_wording	0.00	0.85	0.00	8235	true	1.00	0.50	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	true	false	false	0	0	0	1	1	0	What are the total store sales for stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesForCaliforniaIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["customer_dim.state_province='California'", "date_dim.the_year='1998'"]\n}	6858	6858	1715	1715	1704	81	1785	8226	1	8225	8.225	3896	4318	437.28	18.76	true			2026-09-23 02:13:32
run_0372	qwen3.5:35b	examples	pair_05_natural	pair_05	natural	simple	natural_wording	0.00	0.85	0.00	8201	true	1.00	0.50	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	true	false	false	0	0	0	1	1	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueFromCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["customer_dim.state_province='California'", "date_dim.the_year='1998'"]\n}	6856	6856	1714	1714	1703	81	1784	8192	1	8191	8.191	3863	4316	440.82	18.76	true			2026-09-23 02:13:40
run_0373	qwen3.5:35b	examples	pair_15_natural	pair_15	natural	complex	natural_wording	0.00	0.83	0.00	9968	true	1.00	0.44	1.00	1.00	1.00	false	false	80.00	80.00	true	true	true	true	true	false	false	0	0	0	2	2	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AvgSalesRevenueByCategoryAndStoreTypeForDailyPaperInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["promotion_dim.promotion_name='Daily Paper'", "customer_dim.state_province='California'", "date_dim.year_quarter='1997-Q3'"]\n}	6941	6941	1736	1736	1718	114	1832	9950	1	9949	9.949	3820	6117	449.67	18.63	true			2026-09-23 02:13:48
run_0374	qwen3.5:35b	examples	pair_15_structured	pair_15	structured	complex	structured_wording	0.00	0.90	0.00	10352	true	1.00	0.67	1.00	1.00	1.00	false	false	90.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	0	What is the average store sales by product category and store type in California during Q3 1997 when the promotion media type was Daily Paper?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreSalesByProductCategoryAndStoreTypeInCaliforniaDuringQ31997WithDailyPaperPromotion",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["customer_dim.state_province='California'", "date_dim.year_quarter='1997-Q3'", "promotion_dim.media_type='Daily Paper'"]\n}	6932	6932	1733	1733	1718	117	1835	10343	1	10342	10.342	3997	6333	429.77	18.47	true			2026-09-23 02:13:58
run_0375	qwen3.5:35b	examples	pair_01_structured	pair_01	structured	simple	structured_wording	1.00	1.00	1.00	8188	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	6859	6859	1715	1715	1705	79	1784	8179	1	8178	8.178	3916	4251	435.38	18.58	true			2026-09-23 02:14:09
run_0376	qwen3.5:35b	examples	pair_01_natural	pair_01	natural	simple	natural_wording	1.00	1.00	1.00	8138	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	In 1997, how much sales revenue did each product category generate?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	6857	6857	1715	1715	1704	78	1782	8130	1	8129	8.129	3834	4284	444.39	18.20	true			2026-09-23 02:14:17
run_0377	qwen3.5:35b	examples	pair_12_structured	pair_12	structured	complex	structured_wording	0.00	0.90	0.00	10050	true	1.00	0.67	1.00	1.00	1.00	false	false	90.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	0	What are the total store sales by product subcategory and quarter during 1997 for products in the Breakfast Foods category sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductSubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.year_quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "customer_dim.country='USA'", "date_dim.the_year='1997'"]\n}	6939	6939	1735	1735	1719	113	1832	10041	1	10040	10.040	3829	6202	448.86	18.22	true			2026-09-23 02:14:25
run_0378	qwen3.5:35b	examples	pair_12_natural	pair_12	natural	complex	natural_wording	0.00	0.90	0.00	10213	true	1.00	0.67	1.00	1.00	1.00	false	false	90.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	0	For Breakfast Foods sold by stores in the USA in 1997, how much sales revenue came from each product subcategory in each quarter?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductSubcategoryPerQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.year_quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "customer_dim.country='USA'", "date_dim.the_year='1997'"]\n}	6919	6919	1730	1730	1717	112	1829	10205	1	10204	10.204	4000	6192	429.17	18.09	true			2026-09-23 02:14:35
run_0379	qwen3.5:35b	examples	pair_02_natural	pair_02	natural	simple	natural_wording	1.00	1.00	1.00	7355	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How does the average store cost compare across the different store types?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	6863	6863	1716	1716	1700	63	1763	7346	1	7345	7.345	3894	3441	436.52	18.31	true			2026-09-23 02:14:45
run_0380	qwen3.5:35b	examples	pair_02_structured	pair_02	structured	simple	structured_wording	1.00	1.00	1.00	7145	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	6835	6835	1709	1709	1697	63	1760	7135	1	7134	7.134	3692	3432	459.60	18.35	true			2026-09-23 02:14:52
run_0381	qwen3.5:35b	examples	pair_03_natural	pair_03	natural	simple	natural_wording	1.00	1.00	1.00	6918	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue was generated overall?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalSalesRevenueOverall",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	6835	6835	1709	1709	1695	56	1751	6909	1	6908	6.908	3848	3047	440.40	18.38	true			2026-09-23 02:15:00
run_0382	qwen3.5:35b	examples	pair_03_structured	pair_03	structured	simple	structured_wording	1.00	1.00	1.00	6698	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales overall?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesOverall",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	6829	6829	1708	1708	1695	56	1751	6688	1	6687	6.687	3655	3020	463.75	18.54	true			2026-09-23 02:15:07
run_0383	qwen3.5:35b	examples	pair_06_natural	pair_06	natural	medium	natural_wording	0.00	0.70	0.00	9219	true	0.50	0.50	1.00	1.00	1.00	false	false	70.00	70.00	true	true	true	true	false	false	false	0	1	1	1	1	0	For stores in the USA in 1998, how many units were sold in each state during each quarter?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitsSoldByStateAndQuarterForUSAIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.state_province", "date_dim.year_quarter"],\n  "sigma": ["customer_dim.country='USA'", "date_dim.the_year='1998'"]\n}	6880	6880	1720	1720	1711	95	1806	9210	1	9209	9.209	3989	5209	428.88	18.24	true			2026-09-23 02:15:13
run_0384	qwen3.5:35b	examples	pair_06_structured	pair_06	structured	medium	structured_wording	0.00	0.85	0.00	9274	true	1.00	0.50	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	true	false	false	0	0	0	1	1	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSAIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.year_quarter"],\n  "sigma": ["customer_dim.country='USA'", "date_dim.the_year='1998'"]\n}	6881	6881	1721	1721	1710	97	1807	9265	1	9264	9.264	3942	5311	433.75	18.26	true			2026-09-23 02:15:22
run_0385	qwen3.5:35b	examples	pair_10_natural	pair_10	natural	medium	natural_wording	0.00	0.93	0.00	8888	true	0.75	1.00	1.00	1.00	1.00	false	false	70.00	70.00	true	true	true	true	false	true	true	0	1	1	0	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueChangeForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.the_month"],\n  "sigma": ["product_dim.low_fat=1", "date_dim.the_year='1997'"]\n}	6878	6878	1720	1720	1709	90	1799	8879	1	8878	8.878	3964	4902	431.12	18.36	true			2026-09-23 02:15:32
run_0386	qwen3.5:35b	examples	pair_10_structured	pair_10	structured	medium	structured_wording	1.00	1.00	1.00	8917	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by month during 1997 for low-fat products?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["product_dim.low_fat=1", "date_dim.the_year='1997'"]\n}	6863	6863	1716	1716	1706	92	1798	8908	1	8907	8.907	3823	5072	446.14	18.14	true			2026-09-23 02:15:41
run_0387	qwen3.5:35b	examples	pair_13_structured	pair_13	structured	complex	structured_wording	0.00	0.98	1.00	10153	true	1.00	0.93	1.00	1.00	1.00	false	true	90.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForCaliforniaDailyPaperInQ31997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.city"],\n  "sigma": ["date_dim.year_quarter='1997-Q3'", "customer_dim.state_province='California'", "promotion_dim.media_type='Daily Paper'"]\n}	6937	6937	1735	1735	1719	113	1832	10144	1	10143	10.143	3892	6241	441.67	18.11	true			2026-09-23 02:15:50
run_0388	qwen3.5:35b	examples	pair_13_natural	pair_13	natural	complex	natural_wording	0.00	0.88	0.00	10178	true	1.00	0.60	1.00	1.00	1.00	false	false	80.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	1	During Q3 1997, when Daily Paper promotions were used for customers in California, how much sales revenue came from each customer city in each month?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByCustomerCityAndMonthForDailyPaperPromotionsInCaliforniaQ31997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["customer_dim.city", "date_dim.year_and_month"],\n  "sigma": ["product_dim.product_category='Daily Paper'", "customer_dim.state_province='California'", "date_dim.year_quarter='1997-Q3'"]\n}	6939	6939	1735	1735	1720	114	1834	10169	1	10168	10.168	3920	6236	438.67	18.28	true			2026-09-23 02:16:00
