run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0192	gemma4_26b_thinking	examples	complex_02	complex	structured_wording	0.00		0.00	58121	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']		6886	6886	1722	1722	2024	1024	3048	58108	1	5286	52809	382.90	19.39	true			2026-09-19 06:18:05
run_0193	gemma4_26b_thinking	examples	complex_03	complex	structured_wording	0.00		0.00	61950	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']		6909	6909	1728	1728	2028	1024	3052	61938	1	5403	56521	375.32	18.12	true			2026-09-19 06:19:03
run_0194	gemma4_26b_thinking	examples	complex_04	complex	natural_wording	0.00		0.00	57885	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']		6893	6893	1724	1724	2024	1024	3048	57872	1	5376	52482	376.43	19.51	true			2026-09-19 06:20:05
run_0195	gemma4_26b_thinking	examples	complex_05	complex	natural_wording	0.00		0.00	65104	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']		6913	6913	1729	1729	2027	1024	3051	65091	1	5370	59706	377.40	17.15	true			2026-09-19 06:21:03
run_0196	gemma4_26b_thinking	instructions_for_query_generation+examples	simple_01	simple	structured_wording	1.00	1.00	1.00	61071	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	10872	10872	2718	2718	2859	633	3492	61056	1	28057	32475	101.90	19.49	true			2026-09-19 06:22:08
run_0197	gemma4_26b_thinking	instructions_for_query_generation+examples	simple_02	simple	structured_wording	1.00	1.00	1.00	39635	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	10848	10848	2712	2712	2851	645	3496	39622	1	5533	34068	515.19	18.93	true			2026-09-19 06:23:09
run_0198	gemma4_26b_thinking	instructions_for_query_generation+examples	simple_03	simple	structured_wording	1.00	1.00	1.00	27910	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesAcrossEntireCube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	10857	10857	2715	2715	2852	425	3277	27895	1	5598	22276	509.42	19.08	true			2026-09-19 06:23:49
run_0199	gemma4_26b_thinking	instructions_for_query_generation+examples	simple_04	simple	natural_wording	1.00	1.00	1.00	37609	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": []\n}	10859	10859	2715	2715	2851	602	3453	37594	1	5590	31985	509.94	18.82	true			2026-09-19 06:24:16
run_0200	gemma4_26b_thinking	instructions_for_query_generation+examples	simple_05	simple	natural_wording	0.00	0.97	1.00	57692	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueFromStoresInCaliforniaDuring1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state='California'",\n    "date_dim.the_year='1998'"\n  ]\n}	10869	10869	2718	2718	2857	948	3805	57677	1	5564	52094	513.42	18.20	true			2026-09-19 06:24:54
run_0201	gemma4_26b_thinking	instructions_for_query_generation+examples	medium_01	medium	structured_wording	0.00		0.00	60128	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']		10894	10894	2724	2724	2864	1024	3888	60113	0	5658	54436	506.11	18.81	true			2026-09-19 06:25:52
run_0202	gemma4_26b_thinking	instructions_for_query_generation+examples	medium_02	medium	structured_wording	0.00		0.00	62515	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']		10886	10886	2722	2722	2862	1024	3886	62499	1	5609	56871	510.19	18.01	true			2026-09-19 06:26:52
run_0203	gemma4_26b_thinking	instructions_for_query_generation+examples	medium_03	medium	structured_wording	0.00		0.00	59496	false						false	false	25.00	25.00	false	true	true	false	false	false	false	0	2	0	1	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997",\n  "aggregateFunction": "Sum",\n  "measure	10891	10891	2723	2723	2861	1024	3885	59482	1	5667	53795	504.85	19.04	true			2026-09-19 06:27:54
run_0204	gemma4_26b_thinking	instructions_for_query_generation+examples	medium_04	medium	natural_wording	0.00		0.00	60621	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']		10880	10880	2720	2720	2859	1024	3883	60605	1	5459	55125	523.67	18.58	true			2026-09-19 06:28:54
run_0205	gemma4_26b_thinking	instructions_for_query_generation+examples	medium_05	medium	natural_wording	0.00		0.00	64510	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']		10891	10891	2723	2723	2864	1024	3888	64495	1	5579	58896	513.34	17.39	true			2026-09-19 06:29:55
run_0206	gemma4_26b_thinking	instructions_for_query_generation+examples	complex_01	complex	structured_wording	0.00		0.00	59238	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']		10948	10948	2737	2737	2872	1024	3896	59222	2	5665	53537	506.97	19.13	true			2026-09-19 06:30:59
run_0207	gemma4_26b_thinking	instructions_for_query_generation+examples	complex_02	complex	structured_wording	0.00		0.00	61409	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']		10927	10927	2732	2732	2869	1024	3893	61395	1	5437	55936	527.65	18.31	true			2026-09-19 06:31:58
run_0208	gemma4_26b_thinking	instructions_for_query_generation+examples	complex_03	complex	structured_wording	0.00		0.00	61776	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']		10950	10950	2738	2738	2873	1024	3897	61761	1	5596	56143	513.40	18.24	true			2026-09-19 06:33:00
run_0209	gemma4_26b_thinking	instructions_for_query_generation+examples	complex_04	complex	natural_wording	0.00		0.00	62477	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']		10934	10934	2734	2734	2869	1024	3893	62461	1	5597	56845	512.56	18.01	true			2026-09-19 06:34:01
run_0210	gemma4_26b_thinking	instructions_for_query_generation+examples	complex_05	complex	natural_wording	0.00		0.00	62448	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']		10954	10954	2739	2739	2872	1024	3896	62434	1	5533	56880	518.98	18.00	true			2026-09-19 06:35:04
run_0211	gemma4_26b_thinking	prescription_of_result+examples	simple_01	simple	structured_wording	0.00		0.00	82173	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	1	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year	8888	8888	2222	2222	2507	1024	3531	82160	1	24611	57026	101.86	17.96	true			2026-09-19 06:36:06
run_0212	gemma4_26b_thinking	prescription_of_result+examples	simple_02	simple	structured_wording	1.00	1.00	1.00	43902	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	8864	8864	2216	2216	2499	711	3210	43889	1	5466	38406	457.15	18.51	true			2026-09-19 06:37:29
run_0213	gemma4_26b_thinking	prescription_of_result+examples	simple_03	simple	structured_wording	1.00	1.00	1.00	33682	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesAcrossEntireCube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	8873	8873	2219	2219	2500	520	3020	33669	1	5497	28155	454.79	18.47	true			2026-09-19 06:38:12
run_0214	gemma4_26b_thinking	prescription_of_result+examples	simple_04	simple	natural_wording	1.00	1.00	1.00	61526	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	8875	8875	2219	2219	2499	979	3478	61513	1	5502	55994	454.13	17.48	true			2026-09-19 06:38:46
run_0215	gemma4_26b_thinking	prescription_of_result+examples	simple_05	simple	natural_wording	0.00		0.00	62292	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']		8885	8885	2222	2222	2505	1024	3529	62278	1	5485	56775	456.62	18.04	true			2026-09-19 06:39:48
run_0216	gemma4_26b_thinking	prescription_of_result+examples	medium_01	medium	structured_wording	0.00		0.00	61843	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']		8910	8910	2228	2228	2512	1024	3536	61829	1	5580	56233	450.14	18.21	true			2026-09-19 06:40:50
run_0217	gemma4_26b_thinking	prescription_of_result+examples	medium_02	medium	structured_wording	0.00		0.00	62221	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']		8902	8902	2226	2226	2510	1024	3534	62207	1	5502	56687	456.19	18.06	true			2026-09-19 06:41:52
run_0218	gemma4_26b_thinking	prescription_of_result+examples	medium_03	medium	structured_wording	0.00		0.00	61355	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	1	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='19	8907	8907	2227	2227	2509	1024	3533	61333	1	5520	55796	454.52	18.35	true			2026-09-19 06:42:54
run_0219	gemma4_26b_thinking	prescription_of_result+examples	medium_04	medium	natural_wording	0.00		0.00	63990	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']		8896	8896	2224	2224	2507	1024	3531	63976	1	5350	58609	468.59	17.47	true			2026-09-19 06:43:55
run_0220	gemma4_26b_thinking	prescription_of_result+examples	medium_05	medium	natural_wording	0.00		0.00	66688	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']		8907	8907	2227	2227	2512	1024	3536	66674	2	5335	61318	470.83	16.70	true			2026-09-19 06:44:59
run_0221	gemma4_26b_thinking	prescription_of_result+examples	complex_01	complex	structured_wording	0.00		0.00	63372	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']		8964	8964	2241	2241	2520	1024	3544	63359	1	5564	57775	452.84	17.72	true			2026-09-19 06:46:06
run_0222	gemma4_26b_thinking	prescription_of_result+examples	complex_02	complex	structured_wording	0.00		0.00	61508	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']		8943	8943	2236	2236	2517	1024	3541	61494	1	5348	56129	470.56	18.24	true			2026-09-19 06:47:09
run_0223	gemma4_26b_thinking	prescription_of_result+examples	complex_03	complex	structured_wording	0.00		0.00	65980	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']		8966	8966	2242	2242	2521	1024	3545	65967	1	5494	60454	458.79	16.94	true			2026-09-19 06:48:11
run_0224	gemma4_26b_thinking	prescription_of_result+examples	complex_04	complex	natural_wording	0.00		0.00	63529	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']		8950	8950	2238	2238	2517	1024	3541	63516	1	5485	58013	458.87	17.65	true			2026-09-19 06:49:17
run_0225	gemma4_26b_thinking	prescription_of_result+examples	complex_05	complex	natural_wording	0.00		0.00	65062	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']		8970	8970	2243	2243	2520	1024	3544	65048	1	5449	59579	462.40	17.19	true			2026-09-19 06:50:20
run_0226	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	simple_01	simple	structured_wording	1.00	1.00	1.00	73273	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	12929	12929	3233	3233	3352	715	4067	73247	1	33116	39536	101.22	18.08	true			2026-09-19 06:51:26
run_0227	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	simple_02	simple	structured_wording	0.00		0.00	48583	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]		12905	12905	3227	3227	3344	749	4093	48567	1	5600	42944	597.14	17.44	true			2026-09-19 06:52:39
run_0228	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	simple_03	simple	structured_wording	1.00	1.00	1.00	26453	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSales",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	12914	12914	3229	3229	3345	368	3713	26438	1	5621	20793	595.09	17.70	true			2026-09-19 06:53:27
run_0229	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	simple_04	simple	natural_wording	0.00		0.00	47865	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]		12916	12916	3229	3229	3344	751	4095	47848	1	5628	42195	594.14	17.80	true			2026-09-19 06:53:54
run_0230	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	simple_05	simple	natural_wording	0.00		0.00	46920	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']		12926	12926	3232	3232	3350	743	4093	46903	1	5609	41270	597.22	18.00	true			2026-09-19 06:54:42
run_0231	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	medium_01	medium	structured_wording	0.00		0.00	44872	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']		12951	12951	3238	3238	3357	736	4093	44855	1	5686	39142	590.32	18.80	true			2026-09-19 06:55:29
run_0232	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	medium_02	medium	structured_wording	0.00		0.00	45752	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']		12943	12943	3236	3236	3355	740	4095	45736	1	5653	40058	593.39	18.47	true			2026-09-19 06:56:14
run_0233	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	medium_03	medium	structured_wording	1.00	1.00	1.00	41072	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	12948	12948	3237	3237	3354	681	4035	41056	1	5657	35375	592.81	19.25	true			2026-09-19 06:56:59
run_0234	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	medium_04	medium	natural_wording	0.00		0.00	47352	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']		12937	12937	3235	3235	3352	741	4093	47335	1	5482	41830	611.45	17.71	true			2026-09-19 06:57:40
run_0235	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	medium_05	medium	natural_wording	0.00		0.00	48927	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']		12948	12948	3237	3237	3357	738	4095	48910	1	5626	43260	596.63	17.06	true			2026-09-19 06:58:28
run_0236	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	complex_01	complex	structured_wording	0.00		0.00	45819	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']		13005	13005	3252	3252	3365	731	4096	45803	1	5697	40082	590.60	18.24	true			2026-09-19 06:59:17
run_0237	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	complex_02	complex	structured_wording	0.00		0.00	46023	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']		12984	12984	3246	3246	3362	734	4096	46006	1	5314	40666	632.63	18.05	true			2026-09-19 07:00:02
run_0238	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	complex_03	complex	structured_wording	0.00		0.00	49103	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']		13007	13007	3252	3252	3366	727	4093	49086	1	5607	43456	600.24	16.73	true			2026-09-19 07:00:48
run_0239	gemma4_26b_thinking	instructions_for_query_generation+prescription_of_result+examples	complex_04	complex	natural_wording	0.00		0.00	46895	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']		12991	12991	3248	3248	3362	734	4096	46878	1	5640	41213	596.07	17.81	true			2026-09-19 07:01:38
